CountyName,Year,beef,milk,steers,bulls,dairy_150,dairy_440,fin_cattle,hogs_fin,hogs_sow,hogs_boars
FLOYD,1987,4300,1700,6969,215,1178,1178,5323,94667,779,15580
FLOYD,1988,4400,1700,7004,220,1279,1279,5335,105000,746,14927
FLOYD,1989,5000,1600,6476,250,1051,1051,4825,109667,784,15673
FLOYD,1990,4700,1600,6898,235,1088,1088,4968,110849,746,14927
FLOYD,1991,4655,1406,7250,233,873,873,5088,114432,840,16792
FLOYD,1992,4620,1358,6194,231,934,934,4739,114479,793,15860
FLOYD,1993,4542,1308,6265,227,849,849,4765,115067,793,15860
FLOYD,1994,4443,1281,6476,222,764,764,4837,114135,700,13994
FLOYD,1995,4489,1180,6406,224,724,724,4817,112016,634,12688
FLOYD,1996,4329,1127,6335,216,629,629,4795,109758,583,11662
FLOYD,1997,4275,994,7039,214,403,403,5032,115325,561,11230
FLOYD,1998,4175,986,7039,209,522,522,4013,132601,530,10603
FLOYD,1999,4308,947,7180,215,575,575,4293,148200,496,9914
FLOYD,2000,4401,909,7743,220,593,593,4481,162608,487,9731
FLOYD,2001,4300,900,7391,215,718,718,4764,178701,500,9991
FLOYD,2002,3397,1018,7081,170,626,626,5498,193847,505,10091
FLOYD,2003,4000,1100,6914,200,570,570,5471,191928,482,9637
FLOYD,2004,5500,900,7274,275,144,144,5258,189753,496,9916
FLOYD,2005,5000,800,8184,250,87,87,5395,187361,506,10113
FLOYD,2006,5500,1100,9311,275,318,318,5770,186174,516,10318
FLOYD,2007,3265,861,14352,163,390,390,9989,188550,497,9932
FLOYD,2008,3500,800,11884,175,571,571,9199,188448,481,9619
FLOYD,2009,3300,800,12138,165,546,546,9316,184858,472,9444
FLOYD,2010,3200,800,13456,160,438,438,9788,184406,440,8800
FLOYD,2011,3100,800,14459,155,358,358,10155,185818,402,8032
FLOYD,2012,3199,1242,17161,160,508,508,11088,186103,309,6183
FLOYD,2013,3400,1300,13406,170,999,999,9856,209814,351,7013
FLOYD,2014,3200,1200,12343,160,1036,1036,9523,237422,365,7302
FLOYD,2015,3300,1200,11623,165,1228,1228,9303,261126,372,7447
FLOYD,2016,3400,1200,11107,170,1320,1320,9152,288950,372,7447
FLOYD,2017,4110,1651,14022,206,817,817,10144,315029,361,7230
FLOYD,2018,4200,1600,11108,210,1225,1225,9172,318016,369,7374
FLOYD,2019,4100,1600,11279,205,1167,1167,9229,321492,380,7591
FRANKLIN,1968,8600,4500,16337,430,7151,7151,10915,301991,939,18774
FRANKLIN,1969,9000,3800,18791,450,5412,5412,11733,294324,874,17471
FRANKLIN,1970,8900,3600,18791,445,5078,5078,11733,306657,865,17294
FRANKLIN,1971,10100,3500,16915,505,4372,4372,11108,299991,731,14622
FRANKLIN,1972,10400,3500,17934,520,3858,3858,11448,296991,751,15029
FRANKLIN,1973,11000,3200,16320,550,3834,3834,16773,297657,744,14881
FRANKLIN,1974,10500,2500,14563,525,3453,3453,14921,291991,644,12882
FRANKLIN,1975,11000,2500,10190,550,3320,3320,12830,287991,676,13526
FRANKLIN,1976,11150,1900,12992,558,2140,2140,13997,139333,746,14925
FRANKLIN,1977,11700,1800,12907,585,2087,2087,14236,137567,800,15998
FRANKLIN,1978,9700,1800,14350,485,2713,2713,15117,136667,844,16879
FRANKLIN,1979,9200,1700,13756,460,2330,2330,13752,158333,780,15591
FRANKLIN,1980,9500,1600,11803,475,2207,2207,12601,171667,775,15510
FRANKLIN,1981,9600,1600,11633,480,2292,2292,12478,176333,763,15258
FRANKLIN,1982,9100,1600,9595,455,1933,1933,10432,163333,661,13222
FRANKLIN,1983,8200,1500,10274,410,1772,1772,10991,166667,674,13474
FRANKLIN,1984,8200,1500,8491,410,1655,1655,9397,161667,640,12808
FRANKLIN,1985,7000,1400,7472,350,1648,1648,7824,153667,611,12215
FRANKLIN,1986,5800,1400,7642,290,1154,1154,6547,162667,587,11734
FRANKLIN,1987,4600,900,8406,230,725,725,6635,164000,618,12364
FRANKLIN,1988,4200,1000,8449,210,590,590,6150,175333,592,11846
FRANKLIN,1989,4700,900,7812,235,591,591,5937,179667,622,12437
FRANKLIN,1990,4400,900,8321,220,608,608,6100,180431,592,11846
FRANKLIN,1991,4389,775,8746,219,486,486,6235,185442,666,13326
FRANKLIN,1992,4386,730,7472,219,563,563,5804,184265,629,12586
FRANKLIN,1993,4344,684,7557,217,527,527,5825,184039,629,12586
FRANKLIN,1994,4280,649,7812,214,490,490,5904,181043,555,11105
FRANKLIN,1995,4358,575,7727,218,475,475,5868,175804,503,10069
FRANKLIN,1996,4234,523,7642,212,427,427,5833,170192,463,9254
FRANKLIN,1997,4215,436,8491,211,290,290,6110,179159,460,9195
FRANKLIN,1998,4302,407,8491,215,252,252,5997,219882,412,8237
FRANKLIN,1999,4629,366,8661,231,189,189,6487,257414,363,7269
FRANKLIN,2000,4923,326,9340,246,125,125,6713,292390,335,6690
FRANKLIN,2001,5000,268,8916,250,101,101,6372,330874,320,6393
FRANKLIN,2002,3932,262,7769,197,140,140,6188,367280,298,5954
FRANKLIN,2003,4000,200,7003,200,133,133,6001,414124,271,5428
FRANKLIN,2004,3500,300,6933,175,221,221,5578,459677,266,5317
FRANKLIN,2005,4500,321,7435,225,217,217,5478,503847,257,5149
FRANKLIN,2006,4000,470,8138,200,378,378,5713,551434,249,4970
FRANKLIN,2007,4194,455,12149,210,143,143,9862,612512,226,4511
FRANKLIN,2008,4500,400,8907,225,244,244,8025,604836,219,4381
FRANKLIN,2009,4300,400,8006,215,288,288,6969,575442,254,5072
FRANKLIN,2010,4200,400,7750,210,302,302,6128,558076,280,5601
FRANKLIN,2011,4000,400,7201,200,350,350,5190,547168,305,6106
FRANKLIN,2012,4028,832,7296,201,104,104,4466,531988,284,5677
FRANKLIN,2013,3908,830,5563,195,272,272,4009,519570,322,6439
FRANKLIN,2014,3693,817,4987,185,310,310,3938,518798,335,6705
FRANKLIN,2015,3803,850,4558,190,274,274,3916,507735,342,6838
FRANKLIN,2016,3966,862,4212,198,220,220,3922,506318,342,6838
FRANKLIN,2017,4222,701,5121,211,-2,-2,4346,500668,332,6639
FRANKLIN,2018,3854,911,4057,193,132,132,3992,506258,339,6771
FRANKLIN,2019,3771,911,4119,189,118,118,4012,512762,349,6970
FREMONT,1968,11700,700,5967,585,834,834,4628,370762,862,17239
FREMONT,1969,12000,700,6863,600,781,781,4927,369096,802,16043
FREMONT,1970,13000,600,6863,650,637,637,4927,371762,794,15880
FREMONT,1971,15000,700,6177,750,610,610,4698,370096,671,13426
FREMONT,1972,15900,700,6550,795,634,634,4823,371096,690,13799
FREMONT,1973,16400,400,5960,820,331,331,9220,371096,683,13664
FREMONT,1974,15200,400,5318,760,362,362,8273,367096,591,11828
FREMONT,1975,15500,350,3721,775,290,290,7274,367229,621,12419
FREMONT,1976,15050,400,4745,752,381,381,8932,43733,685,13704
FREMONT,1977,14460,508,4714,723,540,540,10238,44500,734,14690
FREMONT,1978,13300,600,5241,665,738,738,11080,42667,775,15499
FREMONT,1979,12500,400,5024,625,472,472,10008,47667,716,14316
FREMONT,1980,13000,400,4311,650,360,360,9104,46667,712,14241
FREMONT,1981,14700,500,4249,735,382,382,9250,44452,701,14010
FREMONT,1982,14300,500,3504,715,392,392,9135,40000,607,12141
FREMONT,1983,12400,500,3752,620,431,431,8651,41667,619,12371
FREMONT,1984,11200,400,3101,560,340,340,6367,41667,588,11760
FREMONT,1985,10600,400,2729,530,341,341,5743,42333,561,11216
FREMONT,1986,9000,400,2791,450,327,327,5764,42333,539,10774
FREMONT,1987,8500,400,3070,425,328,328,7523,44667,568,11352
FREMONT,1988,8200,400,3086,410,312,312,7695,45667,544,10876
FREMONT,1989,8400,500,2853,420,416,416,7784,45333,571,11420
FREMONT,1990,8200,400,3039,410,371,371,7799,42575,544,10876
FREMONT,1991,7937,354,3194,397,327,327,7804,40779,612,12236
FREMONT,1992,7686,344,2729,384,339,339,7602,37461,578,11556
FREMONT,1993,7365,334,2760,368,339,339,7565,34371,578,11556
FREMONT,1994,7014,330,2853,351,346,346,7548,30795,510,10196
FREMONT,1995,6887,306,2822,344,341,341,7491,26972,462,9245
FREMONT,1996,6445,296,2791,322,338,338,7434,23290,425,8497
FREMONT,1997,6063,2923,3101,303,1874,1874,7490,21591,104,2089
FREMONT,1998,5727,249,3101,286,259,259,7367,20562,85,1705
FREMONT,1999,5608,226,3163,280,203,203,8221,19164,67,1334
FREMONT,2000,5422,204,3411,271,152,152,8304,17603,52,1042
FREMONT,2001,5000,169,3256,250,110,110,6285,16311,39,785
FREMONT,2002,6070,168,1958,304,139,139,3670,21227,25,490
FREMONT,2003,4500,183,1586,225,235,235,3862,13483,24,488
FREMONT,2004,4500,102,1426,225,114,114,3142,12060,26,521
FREMONT,2005,4000,94,1400,200,118,118,3133,10647,28,550
FREMONT,2006,4000,96,1413,200,144,144,4138,9338,29,582
FREMONT,2007,4160,60,6332,208,24,24,4334,8215,29,580
FREMONT,2008,4400,244,1560,220,204,204,2744,9039,29,571
FREMONT,2009,4300,245,1536,215,208,208,2736,10140,31,616
FREMONT,2010,4100,246,1643,205,218,218,2771,11410,32,636
FREMONT,2011,4000,240,1706,200,219,219,2792,12840,33,651
FREMONT,2012,4520,125,3386,226,64,64,3188,14205,71,1427
FREMONT,2013,4700,124,1588,235,82,82,2753,13483,32,649
FREMONT,2014,4500,123,1520,225,82,82,2730,13073,34,675
FREMONT,2015,4600,128,1490,230,89,89,2720,12403,34,689
FREMONT,2016,4900,129,1485,245,83,83,2719,11960,34,689
FREMONT,2017,3634,105,3780,182,81,81,3231,11416,33,669
FREMONT,2018,3700,137,1551,185,143,143,2741,11526,34,682
FREMONT,2019,3600,137,1575,180,145,145,2749,11655,35,702
GREENE,1968,11100,1000,2281,555,1841,1841,2984,48162,87,1735
GREENE,1969,11600,800,2624,580,1577,1577,3098,41495,81,1615
GREENE,1970,12600,700,2624,630,1328,1328,3098,47829,80,1598
GREENE,1971,13100,600,2362,655,1057,1057,3011,45495,68,1351
GREENE,1972,14200,500,2504,710,852,852,3058,43162,69,1389
GREENE,1973,16100,400,2279,805,604,604,10860,42829,69,1375
GREENE,1974,15500,200,2033,775,297,297,8378,39495,60,1190
GREENE,1975,15700,200,1423,785,244,244,6808,36762,63,1250
GREENE,1976,16550,150,1814,828,155,155,7605,79800,69,1379
GREENE,1977,15888,127,1802,794,152,152,8267,96633,74,1479
GREENE,1978,14600,100,2004,730,145,145,10001,95000,78,1560
GREENE,1979,14500,200,1921,725,290,290,8974,100000,72,1441
GREENE,1980,15500,200,1648,775,260,260,8216,115000,72,1433
GREENE,1981,17700,200,1624,885,239,239,8975,114843,71,1410
GREENE,1982,16600,200,1340,830,203,203,8547,110000,61,1222
GREENE,1983,14900,200,1435,745,210,210,8278,108333,62,1246
GREENE,1984,13300,300,1186,665,260,260,5729,98667,59,1184
GREENE,1985,11000,200,1043,550,163,163,5681,103333,56,1129
GREENE,1986,9500,200,1067,475,132,132,4689,85667,54,1085
GREENE,1987,8500,100,1174,425,74,74,4391,77333,57,1143
GREENE,1988,7600,100,1180,380,102,102,4393,85000,55,1094
GREENE,1989,7900,100,1091,395,103,103,3697,83333,57,1150
GREENE,1990,7100,100,1162,355,127,127,3786,88962,55,1094
GREENE,1991,6949,81,1221,347,100,100,3870,96926,62,1231
GREENE,1992,6810,70,1043,340,88,88,3876,101763,58,1163
GREENE,1993,6609,60,1055,330,75,75,3945,107092,58,1163
GREENE,1994,6379,48,1091,319,61,61,4022,110573,51,1027
GREENE,1995,6355,34,1079,318,44,44,4083,112218,47,930
GREENE,1996,6040,22,1067,302,28,28,4144,113140,43,855
GREENE,1997,5874,8,1186,294,10,10,4249,125122,245,4891
GREENE,1998,5637,8,1186,282,9,9,4029,126967,200,3997
GREENE,1999,5713,9,1209,286,9,9,4536,126405,157,3131
GREENE,2000,5733,9,1304,287,8,8,4568,124762,123,2453
GREENE,2001,5500,9,1245,275,8,8,4315,124891,93,1853
GREENE,2002,4939,15,9739,247,6,6,10226,124250,59,1170
GREENE,2003,5000,13,9717,250,5,5,10239,123396,56,1121
GREENE,2004,5000,9,10380,250,2,2,10460,122359,58,1157
GREENE,2005,5500,10,11807,275,5,5,11269,121170,59,1184
GREENE,2006,6000,14,13549,300,2,2,12850,120847,61,1212
GREENE,2007,6023,27,21026,301,6,6,20905,123069,147,2937
GREENE,2008,6400,49,14963,320,33,33,16897,136050,142,2839
GREENE,2009,6200,53,12964,310,44,44,14244,152978,63,1262
GREENE,2010,6000,53,11983,300,49,49,11930,172202,65,1304
GREENE,2011,5700,56,10483,285,63,63,9443,193534,67,1335
GREENE,2012,6067,29,9786,303,10,10,7224,213984,146,2923
GREENE,2013,6300,29,7860,315,14,14,6685,233061,66,1328
GREENE,2014,6000,31,7450,300,15,15,6652,257063,69,1383
GREENE,2015,5700,32,7232,285,20,20,6683,276038,70,1410
GREENE,2016,5400,34,7137,270,26,26,6755,300400,70,1410
GREENE,2017,4814,16,9320,241,8,8,7586,322490,68,1369
GREENE,2018,4900,36,7383,245,25,25,6940,326492,70,1396
GREENE,2019,4800,36,7497,240,25,25,6978,331148,72,1437
GRUNDY,1968,10200,5500,10859,510,7520,7520,8099,273608,178,3554
GRUNDY,1969,10000,5000,12490,500,7502,7502,8642,264608,165,3308
GRUNDY,1970,9400,4700,12490,470,7490,7490,8642,274608,164,3274
GRUNDY,1971,9900,4500,11243,495,6853,6853,8227,269275,138,2768
GRUNDY,1972,9900,4500,11920,495,6748,6748,8452,266942,142,2845
GRUNDY,1973,10100,4500,10848,505,6865,6865,15483,265275,141,2817
GRUNDY,1974,10200,3800,9679,510,5647,5647,13526,260275,122,2439
GRUNDY,1975,9300,3400,6773,465,5336,5336,11058,257008,128,2561
GRUNDY,1976,10050,2850,8635,502,3498,3498,12278,100567,141,2826
GRUNDY,1977,9716,2565,8579,486,3569,3569,12860,113200,151,3029
GRUNDY,1978,9000,2200,9538,450,3547,3547,14846,113333,160,3195
GRUNDY,1979,8800,2200,9143,440,3742,3742,15714,130000,148,2951
GRUNDY,1980,9200,2200,7845,460,3261,3261,14615,136667,147,2936
GRUNDY,1981,10700,2100,7732,535,2636,2636,15711,137521,144,2889
GRUNDY,1982,10100,2200,6378,505,2282,2282,15126,131667,125,2503
GRUNDY,1983,8700,2200,6829,435,2355,2355,15543,130000,128,2550
GRUNDY,1984,7400,1900,5644,370,2011,2011,11815,124000,121,2425
GRUNDY,1985,6700,1900,4967,335,2220,2220,9656,118000,116,2312
GRUNDY,1986,6200,2000,5080,310,2489,2489,9693,125000,111,2221
GRUNDY,1987,5800,1300,5587,290,1925,1925,11696,135000,117,2341
GRUNDY,1988,5600,1300,5616,280,1950,1950,11205,145000,112,2243
GRUNDY,1989,5700,1200,5192,285,1706,1706,10064,137667,118,2354
GRUNDY,1990,5200,1000,5531,260,1372,1372,10010,139118,112,2243
GRUNDY,1991,5106,896,5813,255,1154,1154,9936,143758,126,2523
GRUNDY,1992,5021,882,4967,251,1162,1162,9487,143799,119,2383
GRUNDY,1993,4890,870,5023,244,1094,1094,9338,144547,119,2383
GRUNDY,1994,4738,873,5192,237,1035,1035,9228,143162,105,2102
GRUNDY,1995,4739,827,5136,237,973,973,9042,139990,95,1906
GRUNDY,1996,4523,814,5080,226,887,887,8856,136451,88,1751
GRUNDY,1997,4418,745,5644,221,673,673,8876,144373,604,12090
GRUNDY,1998,4207,734,5644,210,590,590,8681,153158,559,11182
GRUNDY,1999,4228,699,5757,211,448,448,9619,159498,511,10228
GRUNDY,2000,4206,665,6208,210,298,298,9736,164448,490,9805
GRUNDY,2001,4000,590,5926,200,205,205,9209,171499,491,9816
GRUNDY,2002,3557,630,10027,178,156,156,9276,177494,483,9650
GRUNDY,2003,3500,600,8230,175,292,292,8743,188319,441,8814
GRUNDY,2004,3000,500,7495,150,418,418,7998,198682,433,8653
GRUNDY,2005,2500,500,7455,125,618,618,7818,208577,420,8398
GRUNDY,2006,3000,600,7621,150,636,636,8207,219945,406,8130
GRUNDY,2007,3392,332,10690,170,131,131,7007,236558,370,7401
GRUNDY,2008,3600,300,8065,180,210,210,6162,232664,357,7143
GRUNDY,2009,3500,300,7491,175,234,234,6000,218781,353,7056
GRUNDY,2010,3400,300,7537,170,235,235,6046,209585,331,6625
GRUNDY,2011,3200,300,7329,160,266,266,6007,202778,305,6103
GRUNDY,2012,3693,530,7845,185,693,693,6209,194316,238,4753
GRUNDY,2013,3900,500,7073,195,672,672,6085,188620,270,5391
GRUNDY,2014,3600,500,7452,180,657,657,6346,187128,281,5614
GRUNDY,2015,3800,500,7973,190,642,642,6653,181957,286,5725
GRUNDY,2016,4000,500,8612,200,566,566,7000,180198,286,5725
GRUNDY,2017,4008,592,12237,200,689,689,8343,176936,278,5558
GRUNDY,2018,4100,600,9694,205,855,855,7495,178867,283,5670
GRUNDY,2019,4000,600,9843,200,871,871,7545,181114,292,5836
GUTHRIE,1968,27200,3100,14258,1360,1539,1539,9016,168173,722,14434
GUTHRIE,1969,29800,2800,16399,1490,1310,1310,9730,164173,672,13432
GUTHRIE,1970,30300,2700,16399,1515,1354,1354,9730,171839,665,13295
GUTHRIE,1971,31800,2400,14761,1590,1139,1139,9184,168506,562,11241
GUTHRIE,1972,32000,2300,15651,1600,1189,1189,9481,165839,578,11554
GUTHRIE,1973,30100,2100,14243,1505,1156,1156,12114,164173,572,11440
GUTHRIE,1974,30200,1800,12709,1510,908,908,11370,158506,495,9904
GUTHRIE,1975,33500,1400,8892,1675,689,689,9897,157839,520,10398
GUTHRIE,1976,31400,1250,11338,1570,824,824,10913,78633,574,11474
GUTHRIE,1977,30908,1295,11264,1545,896,896,11088,82567,615,12299
GUTHRIE,1978,29200,1300,12523,1460,981,981,12841,78333,649,12977
GUTHRIE,1979,28000,1100,12005,1400,841,841,11335,83333,599,11987
GUTHRIE,1980,28600,1100,10300,1430,1011,1011,10100,85000,596,11924
GUTHRIE,1981,30600,1100,10152,1530,909,909,9384,85463,587,11730
GUTHRIE,1982,28700,1100,8374,1435,819,819,8625,81667,508,10165
GUTHRIE,1983,24200,1100,8967,1210,914,914,9089,80000,518,10359
GUTHRIE,1984,23100,800,7410,1155,461,461,6870,78333,492,9847
GUTHRIE,1985,19000,800,6521,950,520,520,6507,79667,470,9391
GUTHRIE,1986,17500,700,6669,875,486,486,5890,76667,451,9021
GUTHRIE,1987,16500,400,7336,825,260,260,6445,79667,475,9505
GUTHRIE,1988,17500,300,7373,875,155,155,6458,81667,455,9107
GUTHRIE,1989,17600,400,6818,880,192,192,6273,74667,478,9562
GUTHRIE,1990,16400,400,7262,820,216,216,6545,75241,455,9107
GUTHRIE,1991,16557,401,7633,828,195,195,6794,77700,512,10245
GUTHRIE,1992,16745,440,6521,837,221,221,6548,77380,484,9675
GUTHRIE,1993,16783,481,6595,839,230,230,6697,77486,484,9675
GUTHRIE,1994,16742,536,6818,837,243,243,6896,76402,427,8537
GUTHRIE,1995,17250,562,6743,862,253,253,6996,74398,387,7741
GUTHRIE,1996,16966,612,6669,848,258,258,7096,72292,356,7114
GUTHRIE,1997,17091,618,7410,855,209,209,7468,76279,327,6543
GUTHRIE,1998,16499,790,7410,825,258,258,6137,79925,293,5861
GUTHRIE,1999,16823,938,7559,841,255,255,6686,82301,258,5170
GUTHRIE,2000,16984,1079,8151,849,233,233,6884,84025,238,4758
GUTHRIE,2001,16400,1136,7781,820,235,235,6527,86769,227,4545
GUTHRIE,2002,15434,1417,9294,772,388,388,10429,89029,212,4231
GUTHRIE,2003,15000,1553,7861,750,508,508,9954,94208,193,3860
GUTHRIE,2004,15000,866,7366,750,232,232,9122,99183,189,3785
GUTHRIE,2005,15000,798,7526,750,200,200,9175,103953,183,3668
GUTHRIE,2006,16000,812,7895,800,253,253,9298,109376,177,3545
GUTHRIE,2007,11644,516,11346,582,136,136,10873,117122,161,3221
GUTHRIE,2008,12400,500,9112,620,152,152,10156,127812,157,3143
GUTHRIE,2009,11800,500,9040,590,164,164,10159,137827,263,5251
GUTHRIE,2010,11500,500,9747,575,160,160,10423,149911,368,7350
GUTHRIE,2011,11100,500,10199,555,165,165,10601,163418,475,9498
GUTHRIE,2012,11179,1040,11798,559,389,389,11162,176167,503,10056
GUTHRIE,2013,10846,1037,9625,542,521,521,10347,166452,570,11407
GUTHRIE,2014,10249,1021,9267,512,519,519,10137,159332,594,11877
GUTHRIE,2015,10554,1063,9139,528,559,559,10003,150070,606,12112
GUTHRIE,2016,11005,1078,9162,550,567,567,9920,142665,606,12112
GUTHRIE,2017,11716,876,12156,586,221,221,10828,134424,588,11759
GUTHRIE,2018,10695,1139,9630,535,481,481,9986,135304,600,11994
GUTHRIE,2019,10463,1139,9778,523,471,471,10035,136328,617,12348
HAMILTON,1968,4900,1000,14163,245,2601,2601,11497,159972,1527,30536
HAMILTON,1969,5300,1000,16291,265,2234,2234,12206,155806,1421,28417
HAMILTON,1970,5500,800,16291,275,1723,1723,12206,166472,1406,28129
HAMILTON,1971,4800,700,14664,240,1629,1629,11664,162139,1189,23781
HAMILTON,1972,4800,600,15547,240,1212,1212,11958,164806,1222,24444
HAMILTON,1973,5500,600,14148,275,1061,1061,13949,164806,1210,24203
HAMILTON,1974,5200,400,12625,260,754,754,12275,159806,1048,20951
HAMILTON,1975,5200,400,8834,260,747,747,10445,161272,1100,21999
