CountyName,Year,corng_pa,corng_y,corng_ha,soy_pa,soy_y,soy_ha
GRUNDY,2006,153500,176.8,152800,136500,56.4,136000
GRUNDY,2007,174500,176,173100,118000,57,117800
GRUNDY,2008,161500,181,154000,131500,53.5,130300
GRUNDY,2009,163500,178,161000,126000,50.5,122800
GRUNDY,2010,156500,192.9,155000,128000,59.6,127100
GRUNDY,2011,164500,172.8,163300,120000,59.8,119200
GRUNDY,2012,164000,161.5,161400,122000,54.1,121500
GRUNDY,2013,163500,180.8,159900,120500,52.6,119900
GRUNDY,2014,156000,182.4,155000,130000,53,128800
GRUNDY,2015,161500,199.9,159000,124000,60.5,123000
GRUNDY,2016,166500,198.5,164300,121500,64.8,121100
GRUNDY,2017,160500,217.3,160000,128000,63.6,127200
GRUNDY,2018,158500,225.2,156200,124500,61.9,123100
GRUNDY,2019,167500,209.8,166000,115000,56.3,114200
GUTHRIE,1968,83600,83.1,80000,94500,31.6,56400
GUTHRIE,1969,84000,92.1,80000,89200,29.8,54000
GUTHRIE,1970,90500,79.8,85500,83900,33.1,53600
GUTHRIE,1971,101300,92.4,96500,78600,29.9,54000
GUTHRIE,1972,92900,112.4,88600,73300,35,56900
GUTHRIE,1973,100900,105.2,95700,68000,32,67300
GUTHRIE,1974,108300,62,100100,62700,25.6,62300
GUTHRIE,1975,109300,72.5,101900,61600,29.3,61400
GUTHRIE,1976,110300,85.5,102300,57500,26.6,57400
GUTHRIE,1977,115400,55.9,104100,64600,31.4,64400
GUTHRIE,1978,112000,107.1,105000,64900,36.9,64000
GUTHRIE,1979,112000,123.6,106000,66500,35.6,66300
GUTHRIE,1980,120000,96.4,111000,65800,36.4,65700
GUTHRIE,1981,123000,120.3,119200,70100,41.9,70100
GUTHRIE,1982,124000,112.3,120400,74300,36.7,74100
GUTHRIE,1983,77000,84.5,73000,72500,35.2,72500
GUTHRIE,1984,129000,109,121100,76100,29.1,76100
GUTHRIE,1985,136000,122.4,133200,69800,37,69300
GUTHRIE,1986,119000,126,117600,72900,40,71900
GUTHRIE,1987,88000,130.6,86900,72900,43.5,72500
GUTHRIE,1988,98000,93.5,97000,77500,28.9,77100
GUTHRIE,1989,108000,135.9,106400,79000,38.7,78800
GUTHRIE,1990,108000,121,105600,75100,39.9,74700
GUTHRIE,1991,110000,121.2,108600,80100,41.3,79700
GUTHRIE,1992,113000,147.2,112000,75000,42.7,74900
GUTHRIE,1993,102000,81.6,97500,79000,32.2,76600
GUTHRIE,1994,108000,155.5,106100,78000,50.9,77800
GUTHRIE,1995,103000,119.5,101200,86000,41.7,85500
GUTHRIE,1996,114000,134.4,112900,92000,42.6,91100
GUTHRIE,1997,97300,121.1,96000,99700,40.8,98200
GUTHRIE,1998,100600,140.6,98900,99000,46.1,98700
GUTHRIE,1999,105000,134.9,102100,101000,42.6,100800
GUTHRIE,2000,108000,136.1,104300,100000,38.9,99800
GUTHRIE,2001,104000,127.9,100900,103000,38.2,102400
GUTHRIE,2002,106700,149,104000,96000,46.1,95400
GUTHRIE,2003,106500,135.9,104500,100000,27.2,99500
GUTHRIE,2004,110000,172.9,108000,94000,47.4,93700
GUTHRIE,2005,110000,161.2,108000,93500,52.4,93100
GUTHRIE,2006,108500,159.2,107000,95500,45.7,95000
GUTHRIE,2007,122500,158.8,120600,79000,49.5,78900
GUTHRIE,2008,115000,171,112000,89000,44,88500
GUTHRIE,2009,116500,173.4,115000,88000,48,87800
GUTHRIE,2010,114500,141.3,113500,89000,50,88800
GUTHRIE,2011,118500,169.4,117200,88200,53.2,87800
GUTHRIE,2012,121500,113.4,118400,85000,37.7,84700
GUTHRIE,2013,119000,130.1,114100,88100,38.9,87700
GUTHRIE,2014,115500,176.1,110000,94100,47.8,93000
GUTHRIE,2015,116500,179.2,114400,90600,54.4,90200
GUTHRIE,2016,111000,198.2,109200,89900,58.4,89500
GUTHRIE,2017,106500,197.6,103100,93700,59.2,93100
GUTHRIE,2018,107000,192.2,104700,94200,52,93400
GUTHRIE,2019,113000,196.7,111100,88800,54.2,88200
HAMILTON,1968,143600,108.9,141000,182000,36.9,108600
HAMILTON,1969,139000,97,131000,173600,31.2,109000
HAMILTON,1970,140500,101.8,137600,165200,34.8,114100
HAMILTON,1971,157400,110.8,154600,156800,34,109200
HAMILTON,1972,142100,127.2,138800,148400,37,112400
HAMILTON,1973,149800,116.5,146900,140000,37,139600
HAMILTON,1974,167700,95.3,163800,131600,26.7,131000
HAMILTON,1975,173900,100.7,169300,129100,34.8,128600
HAMILTON,1976,182200,101,177700,126500,32.7,126300
HAMILTON,1977,177000,77.1,168500,129500,29.1,129300
HAMILTON,1978,171000,119.5,167000,137400,39.1,134000
HAMILTON,1979,168000,140.6,165000,144200,40.7,143600
HAMILTON,1980,172000,125.3,170000,147000,40.1,146700
HAMILTON,1981,172000,141.1,169800,142000,44,141000
HAMILTON,1982,162000,130,159600,145000,37.1,144300
HAMILTON,1983,100000,104.4,98700,129000,37.5,129000
HAMILTON,1984,141000,113.6,138700,132000,34.1,131200
HAMILTON,1985,147000,140.1,145800,127000,40.2,126100
HAMILTON,1986,135000,146.8,134200,128000,41.5,127300
HAMILTON,1987,123000,143.4,121800,127000,43.5,126500
HAMILTON,1988,137000,80.4,135600,131000,24.4,130500
HAMILTON,1989,160000,154.4,159000,131000,45.9,130900
HAMILTON,1990,162000,120.3,159500,132000,39.1,128400
HAMILTON,1991,150000,123.5,148600,148000,40.1,145400
HAMILTON,1992,169000,164.5,168200,134000,47.1,133700
HAMILTON,1993,156000,74.6,148100,140000,26.9,133100
HAMILTON,1994,170000,166.4,168900,141000,52.3,140700
HAMILTON,1995,165000,145.5,163900,141000,49.2,139400
HAMILTON,1996,175000,148.4,173400,135000,45.6,134500
HAMILTON,1997,170600,145.1,169700,157700,45.2,156300
HAMILTON,1998,173600,147.1,173200,154500,47.9,154000
HAMILTON,1999,161000,156,160500,154000,45.3,153800
HAMILTON,2000,165000,154.4,164200,148000,39.9,147900
HAMILTON,2001,162000,163.6,160800,152000,42.2,151000
HAMILTON,2002,168000,182.6,166500,140000,49.4,139400
HAMILTON,2003,169000,166.9,166000,139000,34.4,138400
HAMILTON,2004,176500,181.4,175500,131000,49.6,130500
HAMILTON,2005,177000,189,176000,129000,52.5,128400
HAMILTON,2006,183500,184.7,183300,124000,49.4,123600
HAMILTON,2007,209000,180.5,207900,99000,50.4,98900
HAMILTON,2008,204000,157,197000,107000,47,106500
HAMILTON,2009,200000,167.5,199000,112000,44.5,110100
HAMILTON,2010,200500,169.6,199500,112000,48.1,111800
HAMILTON,2011,209000,180.6,207500,105000,52.5,104300
HAMILTON,2012,218000,138,215000,94600,45.8,94300
HAMILTON,2013,197000,135,194100,102000,38,101600
HAMILTON,2014,196000,173.1,194400,114500,46.1,113900
HAMILTON,2015,195000,198.1,191700,115500,54.3,115000
HAMILTON,2016,210000,209,208500,103000,61,102600
HAMILTON,2017,192500,194.6,192200,115000,57.2,114300
HAMILTON,2018,192500,188.9,190100,116500,49.9,115100
HAMILTON,2019,195500,198.2,194000,111000,51.4,110200
HANCOCK,1968,129100,105.6,124000,237100,32.5,96300
HANCOCK,1969,130000,108,116000,218000,33,94000
HANCOCK,1970,127400,99.9,122500,198900,32.5,101200
HANCOCK,1971,146800,111.5,143300,179800,32.7,96400
HANCOCK,1972,132200,124,127700,160700,38,107600
HANCOCK,1973,140500,107.2,135400,141600,31.5,141100
HANCOCK,1974,162600,91.4,154700,122500,30,121800
HANCOCK,1975,167100,95,159900,121500,34.7,121200
HANCOCK,1976,174300,98.8,166800,117900,34,117600
HANCOCK,1977,171100,112.9,163700,124200,37.5,124000
HANCOCK,1978,171000,125.5,163000,126600,36.4,126000
HANCOCK,1979,170000,130.9,162000,127200,34.8,125500
HANCOCK,1980,173000,127.7,166000,124600,39.3,124500
HANCOCK,1981,179000,140.9,175200,124000,36.9,121600
HANCOCK,1982,176000,126.3,171400,132000,37,131400
HANCOCK,1983,102000,99.6,98600,127000,36.7,126500
HANCOCK,1984,175000,108.8,166300,138000,31.7,135700
HANCOCK,1985,175000,139.4,172300,133000,35.2,132400
HANCOCK,1986,152000,149.4,151000,135000,41.2,134900
HANCOCK,1987,129000,137.1,127400,117000,43.1,116400
HANCOCK,1988,148000,115,146800,118000,35.5,117300
HANCOCK,1989,164000,126,162500,123000,36.8,121900
HANCOCK,1990,164000,138,162500,118000,40.5,117400
HANCOCK,1991,154000,110.4,151800,131000,34.2,130200
HANCOCK,1992,177000,151.1,175000,112000,41.4,111800
HANCOCK,1993,159000,74.9,144400,120000,25.1,114100
HANCOCK,1994,170000,153.4,167200,123000,44.1,122300
HANCOCK,1995,167000,127.9,164600,120000,45.4,119700
HANCOCK,1996,169000,146.4,166700,127000,42.3,126700
HANCOCK,1997,170300,144.4,168500,139100,42.7,138300
HANCOCK,1998,172300,142.9,171300,135700,48.2,135400
HANCOCK,1999,165000,150.6,163400,140000,42.9,139900
HANCOCK,2000,168000,154.5,166700,139000,47.5,138900
HANCOCK,2001,161000,145,159100,147000,42.1,145900
HANCOCK,2002,161000,167.9,159000,138000,49.5,137200
HANCOCK,2003,164000,169.1,162000,137000,34,136400
HANCOCK,2004,174000,176.5,172000,130000,43.4,129300
HANCOCK,2005,174000,182.3,172000,128500,53.7,127900
HANCOCK,2006,176500,175.9,174600,124500,50.2,124300
HANCOCK,2007,204500,178.6,202500,97500,53,97400
HANCOCK,2008,193000,171,185000,112000,50,111500
HANCOCK,2009,196000,178.5,195500,116000,50,115500
HANCOCK,2010,190000,176.9,185500,121000,51.2,120500
HANCOCK,2011,203500,179.8,200500,108000,50.3,107200
HANCOCK,2012,206000,143.3,200500,105000,41.4,104400
HANCOCK,2013,182500,169.9,177500,100500,45.7,100000
HANCOCK,2014,200500,173.9,193400,106000,47.6,105500
HANCOCK,2015,190500,201.2,187000,114500,59.6,113600
HANCOCK,2016,200500,200.3,198100,101000,62.4,99900
HANCOCK,2017,188000,200.2,184500,116000,57.4,115400
HANCOCK,2018,184500,176.7,181400,122000,53.2,120500
HANCOCK,2019,198000,193.3,195400,108000,49.6,107100
HARDIN,1968,127600,107.5,124000,161800,37,82100
HARDIN,1969,134000,104,120000,151800,35.3,80000
HARDIN,1970,135300,100.6,130600,141800,37,86900
HARDIN,1971,152500,113.1,147300,131800,36.2,83300
HARDIN,1972,137900,124,131700,121800,35,89000
HARDIN,1973,143500,112.4,136700,111800,36,111500
HARDIN,1974,165300,104.3,160200,101800,29.8,101300
HARDIN,1975,177300,106.2,170400,99400,36.3,98800
HARDIN,1976,183600,103.8,176600,86900,31.9,86800
HARDIN,1977,187400,85.3,175300,94500,33.8,94400
HARDIN,1978,174000,114.8,166000,101300,40.9,101000
HARDIN,1979,169000,138.9,162000,113000,40.6,112800
HARDIN,1980,176000,120.7,169000,111600,40.5,111400
HARDIN,1981,178000,129.2,174400,109000,40.2,108600
HARDIN,1982,176000,132,171100,115000,38.1,114500
HARDIN,1983,123000,116.4,120100,107000,40.7,107000
HARDIN,1984,174000,124,170300,123000,36.6,122200
HARDIN,1985,178000,146,174300,115000,41.7,114500
HARDIN,1986,159000,142.1,157400,119000,44.9,118700
HARDIN,1987,137000,143.4,135700,110000,47.5,109600
HARDIN,1988,141000,83.7,137700,111000,26.7,110600
HARDIN,1989,162000,116.9,160900,112000,39.9,111800
HARDIN,1990,169000,123.6,167100,106000,45.4,105700
HARDIN,1991,158000,122.1,155900,125000,39.2,123900
HARDIN,1992,173000,164.7,171900,111000,46.9,110700
HARDIN,1993,160000,77.1,155400,116000,29.9,113900
HARDIN,1994,174000,156.2,173000,118000,52.9,117700
HARDIN,1995,170000,141.8,169400,118000,51.8,116900
HARDIN,1996,172000,141.6,170200,120000,45.9,119700
HARDIN,1997,164900,133.2,163100,143500,45.4,141800
HARDIN,1998,164300,148,162000,139600,48,139000
HARDIN,1999,159000,152,156900,139000,44.8,138700
HARDIN,2000,161000,146.8,158800,136000,43.8,135800
HARDIN,2001,158000,157.7,155600,138000,43.7,137100
HARDIN,2002,163000,177.6,161000,130000,50,129300
HARDIN,2003,169500,169.5,167000,123000,33.8,122300
HARDIN,2004,177000,194,175000,117000,50.4,116600
HARDIN,2005,185000,188.6,183000,110500,55.1,110000
HARDIN,2006,184000,183.5,182700,110000,56.5,109700
HARDIN,2007,207500,177.3,205600,87500,53.8,87400
HARDIN,2008,192000,159,187000,104000,48.5,102900
HARDIN,2009,184000,162.9,178000,106000,46,99300
HARDIN,2010,186000,185.8,185000,104500,55.3,104300
HARDIN,2011,194500,186.7,192900,96200,56.6,95600
HARDIN,2012,196000,163.6,192900,93000,50.8,92700
HARDIN,2013,192000,156.6,187300,93700,47.1,93000
HARDIN,2014,186000,166.3,182900,103500,46.9,102700
HARDIN,2015,188500,199.3,183000,99100,55.6,98700
HARDIN,2016,197000,208,194600,89400,59.9,89000
HARDIN,2017,189500,213.7,187800,98000,59.7,97400
HARDIN,2018,183500,216.6,180100,102000,59.3,101000
HARDIN,2019,197000,200.2,195200,87200,53.9,86600
HARRISON,1968,123500,89.9,121000,66700,31.3,61300
HARRISON,1969,124000,108,120000,68100,35.8,62000
HARRISON,1970,130900,73,124500,69500,27,62000
HARRISON,1971,164700,95.9,156600,70900,29.3,50400
HARRISON,1972,156700,114.2,149600,72300,35,54200
HARRISON,1973,174200,104.1,167600,73700,32.5,72800
HARRISON,1974,184900,52.4,171800,75100,27.8,74600
HARRISON,1975,170500,84.1,160800,81300,35.2,80900
HARRISON,1976,180700,75.7,170600,74900,27,74800
HARRISON,1977,176100,73.4,166800,83400,37.9,82900
HARRISON,1978,164000,115.2,158000,93300,38.7,93000
HARRISON,1979,174000,118.7,166000,110400,35.8,110000
HARRISON,1980,176000,80,170000,109600,32.9,109400
HARRISON,1981,181000,92.4,175300,113400,39.2,113200
HARRISON,1982,170000,109.7,165100,122000,36.2,121500
HARRISON,1983,100000,87.1,96000,109000,32.3,108200
HARRISON,1984,160000,103.1,155900,118000,25.4,112100
HARRISON,1985,176000,125.2,174400,108000,41.7,107600
HARRISON,1986,150000,128.6,148800,108000,40,106100
HARRISON,1987,129000,136.3,127400,108000,40.9,107500
HARRISON,1988,144000,91.1,142800,119000,29,118500
HARRISON,1989,155000,97.3,153600,123000,31.8,122700
HARRISON,1990,158000,112.5,155900,119000,36.6,118300
HARRISON,1991,159000,117.1,156600,121000,37.3,120100
HARRISON,1992,168000,155,166200,117000,44.4,116800
HARRISON,1993,150000,98.6,145700,126000,34.9,122000
HARRISON,1994,161000,144.2,159200,126000,51.1,125800
HARRISON,1995,153000,110.4,151500,132000,38.2,131700
HARRISON,1996,164000,141.6,161400,139000,44.6,134800
HARRISON,1997,155700,132.4,153800,145300,43.5,144100
HARRISON,1998,162300,126.7,160300,140600,40.2,139800
HARRISON,1999,150000,140,147700,150000,39.4,149200
HARRISON,2000,157000,138.5,153900,143000,40.2,142800
HARRISON,2001,154000,137.6,151400,146000,43.4,145100
HARRISON,2002,161600,155.1,158000,141000,44.3,139900
HARRISON,2003,155500,150.5,152500,148000,33.6,147300
HARRISON,2004,167000,177.3,165000,137000,46,136600
HARRISON,2005,164000,155,162500,138500,42,137900
HARRISON,2006,164500,142.1,163700,137000,44.1,136800
HARRISON,2007,176000,161.8,174800,124000,50.2,123800
HARRISON,2008,173500,176,170500,129500,40,128700
HARRISON,2009,177500,196.8,177000,126500,51.5,126200
HARRISON,2010,180500,159.4,179000,126000,47.9,125500
HARRISON,2011,187500,169.9,181000,120500,45.8,115300
HARRISON,2012,198500,130.9,195100,111500,36.8,111100
HARRISON,2013,199000,177.1,194000,115500,49.4,115000
HARRISON,2014,186000,161.1,183500,130000,49.2,129500
HARRISON,2015,178000,189.5,175000,133500,52.1,132900
HARRISON,2016,183500,204.6,180800,120500,58.2,120000
HARRISON,2017,175000,193.2,173600,131000,53.7,130100
HARRISON,2018,173000,176,171300,135000,52.6,133700
HARRISON,2019,179750,178,177400,128000,52,126850
HENRY,1968,84100,87.9,83000,112700,35.7,42800
HENRY,1969,79000,99,77000,103300,35.7,45000
HENRY,1970,81100,84.8,79600,93900,37,43600
HENRY,1971,88500,116.6,87700,84500,38.5,48500
HENRY,1972,81800,122.3,80500,75100,39,51300
HENRY,1973,88400,106.2,87100,65700,34,65400
HENRY,1974,95500,98,92700,56300,28.8,56000
HENRY,1975,99400,105.1,97800,52500,37.7,52400
HENRY,1976,107300,117.6,105500,44800,36.4,44600
HENRY,1977,106700,94.2,104900,48000,41,47900
HENRY,1978,101000,110.1,99000,55100,37.8,55000
HENRY,1979,103000,138.2,102000,57000,42.2,56900
HENRY,1980,107000,118.9,106000,57900,39.3,57700
HENRY,1981,114000,133.9,112700,55200,42.3,55200
HENRY,1982,110000,126.9,103900,55400,39.2,53700
HENRY,1983,79000,47.1,72900,55300,31.7,55300
HENRY,1984,97000,114.3,95100,60100,35.4,59600
HENRY,1985,98000,131.2,97100,61300,41.1,61100
HENRY,1986,87000,131.4,86200,64900,42.1,64000
HENRY,1987,76000,103.9,74300,52600,39,52400
HENRY,1988,84000,60.9,81200,51000,32,50700
HENRY,1989,91000,72.1,88500,56600,36.7,56400
HENRY,1990,91000,122.9,88300,55200,41.8,54800
HENRY,1991,93000,98.2,91800,57200,44.2,56200
HENRY,1992,93000,144.8,92000,56000,46,55900
HENRY,1993,85000,80.1,79100,58000,39.8,56800
HENRY,1994,90000,159.2,88100,60000,54.3,59800
HENRY,1995,69000,119.8,67500,71000,41.8,70800
HENRY,1996,88000,132.9,86800,65000,45.3,64900
HENRY,1997,89000,137.6,87900,72800,48.9,72100
HENRY,1998,90300,134.1,88600,71300,52.1,71100
HENRY,1999,81000,131.1,78400,77000,40.1,76800
HENRY,2000,83000,143.7,80800,75000,40.8,74800
HENRY,2001,70000,142.9,68000,78000,43.3,77200
HENRY,2002,86000,157.1,84000,72000,47.4,71800
HENRY,2003,85000,160.7,83700,74000,35.7,73700
HENRY,2004,84500,182.2,83500,73000,54.1,72800
HENRY,2005,85000,153,84000,72500,51.4,72100
HENRY,2006,80000,167.9,78700,74500,49.3,74100
HENRY,2007,91000,181.5,89500,63500,51.1,63400
HENRY,2008,86500,178,85000,70000,48,69100
HENRY,2009,82500,155.9,81400,68000,52,67400
HENRY,2010,81000,109,77000,65900,49.7,65300
HENRY,2011,83500,123.2,80400,69100,44.5,67500
HENRY,2012,82500,132,80700,67000,50.3,66100
HENRY,2013,78500,160.4,76000,70200,45.3,69700
HENRY,2014,81400,196.6,80100,69800,56.1,69400
HENRY,2015,79700,178.4,78000,70800,55.8,70400
HENRY,2016,84500,199,83300,69500,57.2,69200
HENRY,2017,82500,196.4,81300,72500,60.5,72100
HENRY,2018,81100,189.7,79700,67800,62.3,67300
HENRY,2019,76200,164.5,74900,68800,56.9,68200
HOWARD,1968,76300,77.5,69000,75100,25.4,43700
HOWARD,1969,74000,84,60000,74200,21.9,46000
HOWARD,1970,71000,92.7,64700,73300,29.1,47000
HOWARD,1971,88500,78.1,78500,72400,24,47000
HOWARD,1972,83700,100.6,77000,71500,31,48000
HOWARD,1973,90800,99,83500,70600,27,70200
HOWARD,1974,97100,52.7,79300,69700,18.6,68000
HOWARD,1975,102500,63.3,87300,56500,20.8,56400
HOWARD,1976,108000,75.2,92400,47400,24.2,47200
HOWARD,1977,101200,113,92000,58100,36.8,58000
HOWARD,1978,107000,114.6,99000,64200,33.8,64000
HOWARD,1979,107000,122,100000,75200,32.1,74500
HOWARD,1980,115000,120.4,108000,73200,34.1,73000
HOWARD,1981,123000,124.7,116600,73500,34.2,73500
HOWARD,1982,112000,109.9,104100,75700,29.6,75600
HOWARD,1983,79000,95.7,72400,73200,32.5,72800
HOWARD,1984,118000,108.4,113600,76500,29.2,75400
HOWARD,1985,120000,112.6,115800,71900,27.2,71600
HOWARD,1986,107000,132.9,104700,78500,35.4,78300
HOWARD,1987,87000,128.8,83300,67000,42,66800
HOWARD,1988,95000,62.9,89200,71400,23.9,70700
HOWARD,1989,105000,125.1,101100,68800,37.2,68700
HOWARD,1990,108000,133.3,103900,65800,40.5,65500
HOWARD,1991,106000,121,102500,73300,38.6,73000
HOWARD,1992,118000,122.6,114500,66000,34,65300
HOWARD,1993,106000,63.1,95500,71000,22.4,70800
HOWARD,1994,110000,140.1,106200,75000,46.4,74900
HOWARD,1995,110000,125.1,107300,77000,47,76800
HOWARD,1996,117000,134.3,114300,86000,38.9,85800
HOWARD,1997,113300,140.9,108300,98600,44.3,96800
HOWARD,1998,122500,151,119500,95100,47.1,94700
HOWARD,1999,110000,154.4,107800,104000,46.7,103900
HOWARD,2000,114000,140.3,111800,98000,48,97800
HOWARD,2001,104000,130.5,101400,109000,31.4,108500
HOWARD,2002,108700,164.6,104500,97000,49.2,96900
HOWARD,2003,109000,151.4,104000,101000,26.4,100600
HOWARD,2004,115000,160.8,111500,95000,40.4,94800
HOWARD,2005,122000,183.8,119000,94500,54.9,94000
HOWARD,2006,116500,165.3,114800,94500,47.3,94100
HOWARD,2007,131000,169.8,128500,80000,48.8,79900
HOWARD,2008,123000,164,118000,89000,44.5,88700
HOWARD,2009,128000,169.9,122500,91500,43.5,90700
HOWARD,2010,130500,191.4,125500,90900,54.7,90700
HOWARD,2011,136500,185.8,128000,88500,51.4,87900
HOWARD,2012,138500,137.8,133900,85500,46.4,85200
HOWARD,2013,86000,159.1,78600,80500,41.2,80200
HOWARD,2014,136500,164.4,133300,85000,48.7,84600
HOWARD,2015,126000,202.1,119700,94900,59.9,94600
HOWARD,2016,132500,202.2,128700,85200,56.4,85000
HOWARD,2017,124000,201.7,121000,89300,51.6,88800
HOWARD,2018,131000,185.5,126500,87100,53.7,86500
HOWARD,2019,134000,194.2,128200,81500,52.1,81000
HUMBOLDT,1968,106400,106.3,103000,164800,34.3,84000
HUMBOLDT,1969,104000,109,98000,154500,35.2,83000
HUMBOLDT,1970,102200,91.4,97500,144200,30.7,87600
HUMBOLDT,1971,115900,112.4,111800,133900,34.6,82700
HUMBOLDT,1972,105200,116.7,100300,123600,34,87900
HUMBOLDT,1973,115300,114.4,110700,113300,37,112700
HUMBOLDT,1974,126200,95.4,122200,103000,32.2,102400
HUMBOLDT,1975,128400,102.3,124000,105100,38.2,104600
HUMBOLDT,1976,128100,96,122600,100700,32.8,100400
HUMBOLDT,1977,127300,98.9,122300,107400,36.1,107200
HUMBOLDT,1978,132000,127.6,127000,111400,37.8,110000
HUMBOLDT,1979,130000,126.4,125000,112700,36.2,111200
HUMBOLDT,1980,131000,119.7,127000,110400,38.9,110300
HUMBOLDT,1981,134000,141,131300,109000,41.5,108100
HUMBOLDT,1982,130000,132.7,126700,121000,39.2,120500
HUMBOLDT,1983,79000,98.2,76600,110000,36.1,109300
HUMBOLDT,1984,125000,112.7,120600,113000,34.4,112200
HUMBOLDT,1985,126000,125,124200,108000,37.3,107400
HUMBOLDT,1986,111000,140.2,109900,106000,40.2,105600
HUMBOLDT,1987,98000,143.4,95500,106000,46.5,105700
HUMBOLDT,1988,113000,107,110900,107000,34.8,106500
HUMBOLDT,1989,125000,149.1,122700,112000,46.3,112000
HUMBOLDT,1990,125000,126.4,121600,109000,45.3,106400
HUMBOLDT,1991,102000,108.5,99400,137000,36.3,135800
